,created_at,id,user id,full_text,localidad,retweet_count,favorite_count,clasification,tidy_text,user_name
4792,2020-11-20 18:20:14,1.329852065481433e+18,3269375532.0,"En marzo, se acusó al gobierno de México de ocultar la verdadera cantidad de casos por COVID, argumentando q el ISSSTE insta a sus médicos a registrar todo caso sospechoso cm influenza, cuantos muertos en realidad habrá, caso para los expedientes secretos X #SonMasDe100mil #VxM https://t.co/CqTLoYG16u",CDMX,0,0,1.0,marzo acuso gobierno mexico ocultar verdadera cantidad casos covid argumentando issste insta medicos registrar caso sospechoso cm influenza cuantos muertos realidad habra caso expedientes secretos #sonmasde100mil #vxm https://t.co/cqtloyg16u,
4793,2020-11-20 18:20:13,1.3298520609515233e+18,1.1031345954390548e+18,@AnaPOrdorica Ese señor ya está más allá que aka y criticaban a amlo por su edad 67 años y este señor ya casi 80 años...,"Distrito Federal, México",0,0,2.0,@anapordorica señor mas alla aka criticaban amlo edad años señor casi años,
4794,2020-11-20 18:20:09,1.329852043494822e+18,109651819.0,"AMLO defiende estrategia contra COVID-19,  pese a llegar a 100 mil muertos 
https://t.co/R6xyxHtkZf https://t.co/mrJCmRszLq",México DF,0,0,1.0,amlo defiende estrategia covid-19 pese llegar mil muertos https://t.co/r6xyxhtkzf https://t.co/mrjcmrszlq,
4795,2020-11-20 18:20:04,1.3298520220074107e+18,424333387.0,"A ocho meses de la llegada del #COVID19 a México y con un registro de más de 100 mil defunciones, el presidente López Obrador descartó cambiar la estrategia con la que su gobierno ha afrontado la pandemia
➡️ https://t.co/Lx0GDZJ0Yf https://t.co/P1CiugdaZA",Ciudad de México,0,0,1.0,ocho meses llegada #covid19 mexico registro mas mil defunciones presidente lopez obrador descarto cambiar estrategia gobierno afrontado pandemia ➡️ https://t.co/lx0gdzj0yf https://t.co/p1ciugdaza,
4796,2020-11-20 18:20:03,1.3298520212734812e+18,520653311.0,"Retorno de Cienfuegos, 'regalo envenenado' de Trump a AMLO: Sabina Berman https://t.co/cf2LR68MTj https://t.co/5nWBUV5evA",Ciudad de México,1,10,2.0,retorno cienfuegos regalo envenenado trump amlo: sabina berman https://t.co/cf2lr68mtj https://t.co/5nwbuv5eva,
4797,2020-11-20 18:20:03,1.3298520188785336e+18,718774531.0,"🚨😷 Con más de 100 mil muertes, #AMLO se niega a cambiar estrategia  ¿Para qué? 

""Apesar de que han fallecido más de 100 mil mexicanos por Covid-19, la estrategia que ha realizado el gobierno federal ha funcionado""

#Saltillo #Coahuila #Acuña #Torreón 
https://t.co/XB3ZxN07Ow",México,0,0,1.0,🚨😷 mas mil muertes #amlo niega cambiar estrategia apesar fallecido mas mil mexicanos covid-19 estrategia realizado gobierno federal funcionado #saltillo #coahuila #acuña #torreon https://t.co/xb3zxn07ow,
4798,2020-11-20 18:20:00,1.329852005725188e+18,155717277.0,"Temas relevantes de la #Mañanera con @dalies10:

📌 No habrá cambios en el manejo de la pandemia
📌 Los damnificados de Tabasco están recibiendo ayuda
📌 Se están limpiando instituciones de corrupción
📌 Conmemoración de la Revolución Mexicana

👉 https://t.co/2XnrcoKQrb https://t.co/mFJIFsM6gg","Cancún, Q.R., México",0,0,2.0,temas relevantes #mañanera @dalies10: habra cambios manejo pandemia damnificados tabasco estan recibiendo ayuda estan limpiando instituciones corrupcion conmemoracion revolucion mexicana https://t.co/2xnrcokqrb https://t.co/mfjifsm6gg,
4799,2020-11-20 18:20:00,1.3298520056748564e+18,1.006323140769837e+18,"#Nacional | [VIDEO] 📹 El presidente @lopezobrador_ no baja la guardia e insiste en que hay un deseo de reivindicación, de justicia y de perdón 🇲🇽

https://t.co/y1Nnu9gkDo",México,0,0,2.0,#nacional video presidente @lopezobrador_ baja guardia insiste deseo reivindicacion justicia perdon 🇲🇽 https://t.co/y1nnu9gkdo,
4800,2020-11-20 18:19:59,1.3298520026591314e+18,1.0352256246490604e+18,"@LOVREGA 5. Por que la 4T es bien negligente
6. Por que el presidente es bien negligente#
7. Por que Lopez Gattel es bien negligente","Distrito Federal, México",0,0,1.0,@lovrega 5. 4t bien negligente 6. presidente bien negligente# 7. lopez gattel bien negligente,
4801,2020-11-20 18:19:54,1.3298519821028516e+18,150733796.0,"@isa_pekis @Xavier_Garcia_R @julioastillero Empezamos con becas y pensiones (escogí mandarte el link de Milenio, para que te sientas comoda):
👇🏽👇🏽👇🏽
https://t.co/zYBpwn6WYa","Herford, Deutschland",0,0,3.0,@isa_pekis @xavier_garcia_r @julioastillero empezamos becas pensiones escogi mandarte link milenio sientas comoda 👇🏽👇🏽👇🏽 https://t.co/zybpwn6wya,
4802,2020-11-20 18:19:44,1.329851939811627e+18,1.0715930129192346e+18,"@Claudiashein Inche ciudad es un desastre, pandilleros disfrazados de manifestantes, calles y avenidas destruidas, homenajes que provocan cierres de las pocas calles y avenidas que funcionan.
No me arrepiento de haber votado por AMLO, pero si por usted.
Sea más firme en sus sesiones.","Cuauhtémoc, Distrito Federal",0,0,0.0,@claudiashein inche ciudad desastre pandilleros disfrazados manifestantes calles avenidas destruidas homenajes provocan cierres pocas calles avenidas funcionan. arrepiento haber votado amlo si usted. mas firme sesiones.,
4803,2020-11-20 18:19:42,1.3298519307141448e+18,1.1600359834563748e+18,"@ClaudioXGG AL IDIOTA DEL @ClaudioXGG 

Te faltó decir la fórmula secreta RATERO!!!

PUEBLO-MORENA-@lopezobrador_ = A LA 4T lo que implica EL CAMBIO DE RÉGIMEN!!!

Por ello los hundimos en el BASURERO de la historia!!!

#JamásVolverán
#TodoMORENAel2021yEl2024
#AmloElMejorPresidenteDelMundo",,1,0,0.0,@claudioxgg idiota @claudioxgg falto decir formula secreta ratero pueblo-morena-@lopezobrador_ 4t implica cambio regimen ello hundimos basurero historia #jamasvolveran #todomorenael2021yel2024 #amloelmejorpresidentedelmundo,
4804,2020-11-20 18:19:42,1.3298519302694748e+18,145343315.0,https://t.co/8iVGFiOnNy,SAN LUIS POTOSI,0,0,3.0,https://t.co/8ivgfionny,
4805,2020-11-20 18:19:40,1.3298519242046792e+18,74796051.0,"Para @el_pais @ELPAISMEXICO el post de mi querido Bonet que representa lo que pensamos chiiingos de mexas, guapines!
🤭 😂 🙄🤦🏼‍♀️

Se puso bueno el reality 4T hoy cuando dice el presi: no les gustó lo de Repsol y lo de Iberdrola! 

Mejor cállate @el_pais 
🤫🤫🤫🤫🤫",DF ,0,0,1.0,@el_pais @elpaismexico post querido bonet representa pensamos chiiingos mexas guapines 🤭 🙄🤦🏼‍♀️ puso bueno reality 4t hoy dice presi: gusto repsol iberdrola mejor callate @el_pais 🤫🤫🤫🤫🤫,
4806,2020-11-20 18:19:37,1.3298519114119946e+18,147313310.0,"@FenrirVasyl @Enrique12633773 @2OSITOO TRUMP es odioso pero a USA y al Mundo le conviene que LE gane a BIDEN y a su agenda secreta con SOROS-PCCH-DEEP STATE al mismo pueblo de MEXICO tambien.
TRUMP es el unico que ha podido meter en cintura a AMLO",menytimes.blogspot.fr/ LA BITACORA,0,0,1.0,@fenrirvasyl @enrique12633773 @2ositoo trump odioso usa mundo conviene gane biden agenda secreta soros-pcch-deep state mismo pueblo mexico tambien. trump unico podido meter cintura amlo,
4807,2020-11-20 18:19:36,1.329851905594581e+18,25401359.0,"“Nos heredaron un sistema de salud totalmente destruido y en muy poco tiempo creamos una infraestructura de salud para atender a los enfermos”, aseguró AMLO.
https://t.co/N5yxoHPnNl",Mexico City,0,4,2.0,heredaron sistema salud totalmente destruido tiempo creamos infraestructura salud atender enfermos aseguro amlo. https://t.co/n5yxohpnnl,
4808,2020-11-20 18:19:36,1.3298519050828595e+18,1566531126.0,"Fácil y sencillo, si, no pueden culpar solo a una o dos personas (Gatell y AMLO) del grave problema de salud, por que es una situación demasiado compleja, sin embargo, solo diré que:

1.-México fue el ultimo en cerrar fronteras",Ingeniera en Computación UNAM,0,0,0.0,facil sencillo si pueden culpar solo dos personas gatell amlo grave problema salud situacion demasiado compleja embargo solo dire que: 1.-mexico ultimo cerrar fronteras,
4809,2020-11-20 18:19:34,1.3298518979231662e+18,1.240338647183954e+18,"#NACIONAL | En una ceremonia encabezada por el Presidente Andrés Manuel López Obrador, adelitas, jornaleros y militares realizaron una representación del pasaje de la Revolución Mexicana en su 110 aniversario. https://t.co/LZj8xm6SG4",,0,0,2.0,#nacional ceremonia encabezada presidente andres manuel lopez obrador adelitas jornaleros militares realizaron representacion pasaje revolucion mexicana aniversario. https://t.co/lzj8xm6sg4,
4810,2020-11-20 18:19:33,1.329851892852281e+18,618689105.0,Esto es éxito para la 4T? https://t.co/2woxQ4ik6i,"Mexico, MO",0,0,1.0,exito 4t https://t.co/2woxq4ik6i,
4811,2020-11-20 18:19:29,1.329851878289584e+18,430057503.0,"@LOVREGA “Abrácense, no pasa nada. “

- Recomendación de AMLO en medio de una pandemia.",,0,0,1.0,@lovrega abracense pasa nada. - recomendacion amlo medio pandemia.,
4812,2020-11-20 18:19:25,1.3298518611978609e+18,83875582.0,Hoy sabremos lo que harán los gobernadores de la @AFederalista ante la desatención de AMLO a sus peticiones. Están reunidos en #Guadalajara #Tamaulipas ... https://t.co/AK8SGqjvBH,Tamaulipas,0,0,1.0,hoy sabremos haran gobernadores @afederalista desatencion amlo peticiones. estan reunidos #guadalajara #tamaulipas https://t.co/ak8sgqjvbh,
4813,2020-11-20 18:19:22,1.3298518479143158e+18,197225401.0,@ryodeDios Ya no se si lo hacen a propósito o son pendejos esos de la 4t.,,0,1,1.0,@ryodedios si hacen proposito pendejos 4t.,
4814,2020-11-20 18:19:22,1.3298518457586442e+18,169472446.0,"@Viri_Rios @el_pais Encabr... ea oír a AMLO echarle la culpa a las pasadas administraciones por haberle dejado ""un sistema de salud destruido"" cuando han sido él y su 4T quienes lo han destrozado, ya no hay Seguro Popular, no hay oncológicos ni otros medicamentos, el Insabi vale madres, etc...",Aix La Chapelle,0,0,1.0,@viri_rios @el_pais encabr ea oir amlo echarle culpa pasadas administraciones haberle dejado sistema salud destruido sido 4t destrozado seguro popular oncologicos medicamentos insabi vale madres etc,
4815,2020-11-20 18:19:21,1.3298518446721188e+18,3001876671.0,"@juceflofermac @aracelibs @lopezobrador_ amlo  va  peor  en  corrupcion  que  epn,  quien lo  justifique  ,  y  mienta,   para  disimular  esto,  es  todo  un  traidor  a  la  patria.",,0,0,1.0,@juceflofermac @aracelibs @lopezobrador_ amlo va peor corrupcion epn justifique mienta disimular traidor patria.,
4816,2020-11-20 18:19:21,1.329851841778049e+18,1.2563662033391903e+18,"El Gobierno de México presume como “Ahorro” que no tomen y roben en las casetas de las carreteras del país.

¿Si no me roban mi cartera es ahorro? 

A falta de logros me invento los míos. https://t.co/6X7Lii6chk",Ciudad de México ,1,3,1.0,gobierno mexico presume ahorro tomen roben casetas carreteras pais. si roban cartera ahorro falta logros invento mios. https://t.co/6x7lii6chk,
4817,2020-11-20 18:19:13,1.329851809373057e+18,97524276.0,"por este trabajo se armó tremendo berrinche en la mañanera y tuvieron que disfrazar a @JesusRCuevas de bufón, otra vez. https://t.co/ouWqZ65Z3a",DDF,0,0,1.0,trabajo armo tremendo berrinche mañanera disfrazar @jesusrcuevas bufon vez. https://t.co/ouwqz65z3a,
4818,2020-11-20 18:19:11,1.3298518004685496e+18,9.2910919115076e+17,@NoContxWeb La cara del bebé dice lo que opina AMLO por si sola.,ᅠ ᅠ,0,0,2.0,@nocontxweb cara bebe dice opina amlo si sola.,
4819,2020-11-20 18:19:10,1.3298517958002893e+18,3873965293.0,"Luego de que este jueves México superara las 100 mil muertes por #COVID19, el presidente López Obrador aseguró que la estrategia contra la pandemia ha dado resultados.

https://t.co/31QrN4kQyl",Worldwide,0,2,1.0,luego jueves mexico superara mil muertes #covid19 presidente lopez obrador aseguro estrategia pandemia dado resultados. https://t.co/31qrn4kqyl,
4820,2020-11-20 18:19:09,1.3298517932962693e+18,1.250574438531322e+18,"@OficialFrenaaa @gilbertolozanog El peor presidente de México, no sabe gobernar #LopezEspurio
#EsteGobiernoSeAcabo
#OcupaMexico1121
#GrandespertarMx https://t.co/zpB29rwSSD",,0,0,1.0,@oficialfrenaaa @gilbertolozanog peor presidente mexico sabe gobernar #lopezespurio #estegobiernoseacabo #ocupamexico1121 #grandespertarmx https://t.co/zpb29rwssd,
4821,2020-11-20 18:19:06,1.329851778779779e+18,137836537.0,De lujo el Panel https://t.co/lfvZzCanB7,Rusia,0,0,3.0,lujo panel https://t.co/lfvzzcanb7,
4822,2020-11-20 18:19:03,1.3298517664274885e+18,1.2263243923570606e+18,@CarlosLoret @Univ_Opinion @El_Universal_Mx Solo te queda llorar #Loretito todas tus notas dirigidas a nuestro Presidente AMLO son las que hoy te dan de comer 🤣 #SeAcaboElChayote,,0,0,0.0,@carlosloret @univ_opinion @el_universal_mx solo queda llorar #loretito todas notas dirigidas presidente amlo hoy dan comer #seacaboelchayote,
4823,2020-11-20 18:19:00,1.3298517560676393e+18,7.801035121558241e+17,"Tras el regreso del general #SalvadorCienfuegos, el canciller @m_ebrard aseguró que el gobierno de México defendió los acuerdos de cooperación en materia de seguridad que violó Estados Unidos. 

#AbreLosOjos #ImagenNoticias con @franciscozea @imagenZea https://t.co/C6M8Ebg4Ls",,0,1,1.0,tras regreso general #salvadorcienfuegos canciller @m_ebrard aseguro gobierno mexico defendio acuerdos cooperacion materia seguridad violo unidos. #abrelosojos #imagennoticias @franciscozea @imagenzea https://t.co/c6m8ebg4ls,
4824,2020-11-20 18:19:00,1.3298517540711342e+18,89779162.0,"En asuntos de #México @Notimex reportaba que Seguiremos ponchando a la mafia del poder, advierte López Obrador - Notimex, Agencia de Noticias del Estado Mexicano https://t.co/yJCHTH57VJ",Ciudad de México,0,0,0.0,asuntos #mexico @notimex reportaba seguiremos ponchando mafia poder advierte lopez obrador notimex agencia noticias mexicano https://t.co/yjchth57vj,
4825,2020-11-20 18:18:42,1.3298516798613217e+18,1260595656.0,AMLO PONE ARTÍCULO MADREADOR DE “EL PAÍS”... Y PERIODICAZO EN EL HOCICO ... https://t.co/pzQTSER0BW a través de @YouTube,,0,0,0.0,amlo pone articulo madreador pais periodicazo hocico https://t.co/pzqtser0bw traves @youtube,
4826,2020-11-20 18:18:37,1.3298516581808497e+18,202428858.0,@Cir_cristobal No tienes la capacidad de sintetizar las maromas? Eso pasa porque la 4T es pura incoherencia,Ciudad de Mexico,0,0,1.0,@cir_cristobal capacidad sintetizar maromas pasa 4t pura incoherencia,
4827,2020-11-20 18:18:33,1.329851642641064e+18,1487697878.0,QUIENES SON AMLO!!! EL RESPALDO AL PRESIDENTE SE HIZO PATENTE DE ESPECIA... https://t.co/An5KlawpNj a través de @YouTube,,1,0,2.0,amlo respaldo presidente hizo patente especia https://t.co/an5klawpnj traves @youtube,
4828,2020-11-20 18:18:32,1.3298516373938668e+18,1.263692562688336e+18,@rocionahle @Pemex No compare un proyecto bien analizado con las estupideces que hace la 4t,,0,0,1.0,@rocionahle @pemex compare proyecto bien analizado estupideces hace 4t,
4829,2020-11-20 18:18:25,1.3298516097241784e+18,1.263208379029295e+18,"AMIGOS VEAN A CONTINUACIÓN EN EL VIDEO DE @mau_rodriguez77 CHAPUCERO TODAY EN SU CANAL. #UltimoMinuto! NO VAS A CREER LO QUE DIJO EL TITULAR DE LA @SEDENAmx @Luis_C_Sandoval  AL #PresidenteDEMexico #AMLO! TRAS REGRESO DE CIENFUEGOS. TODO CAMBIÓ ES TODO.

https://t.co/SfyNJmWZVh",,0,0,2.0,amigos vean continuacion video @mau_rodriguez77 chapucero today canal. #ultimominuto vas creer dijo titular @sedenamx @luis_c_sandoval #presidentedemexico #amlo tras regreso cienfuegos. cambio todo. https://t.co/sfynjmwzvh,
4830,2020-11-20 18:18:25,1.3298516081890714e+18,1.309191831608066e+18,"@MarioAlopezReal @Alex1Tam1 @EmmaChoquita Ahí te va uno más nuevo y fresco Mayito.
Luego te mando un garrafon para que también te lo pongas. Te verías bien 
https://t.co/AMkYyMPlX9 https://t.co/iBGm4iaoWv","Reynosa, Tamaulipas",0,0,3.0,@marioalopezreal @alex1tam1 @emmachoquita ahi va mas nuevo fresco mayito. luego mando garrafon tambien pongas. verias bien https://t.co/amkyymplx9 https://t.co/ibgm4iaowv,
4831,2020-11-20 18:18:20,1.3298515875279217e+18,1.1924240497182474e+18,"@elsowsky Porque son infames y al no tener propuestas,simplemente critican y envilecen el discurso político y la excelente gestión de AMLO.

La pandemia nadie la ha podido controlar, pero si le añadimos todas las ineptitudes del PRIAN, al no prevenir la obesidad en México, resulta trágico!",,1,0,0.0,@elsowsky infames tener propuestas simplemente critican envilecen discurso politico excelente gestion amlo. pandemia nadie podido controlar si añadimos todas ineptitudes prian prevenir obesidad mexico resulta tragico,
4832,2020-11-20 18:18:16,1.3298515716145357e+18,577528787.0,"López Obrador se avienta la friolera de 45 mentiras diarias. Si así como miente trabajara, otro gallo nos cantaría  https://t.co/WA6qvqYCxU","México, D.F.",0,0,1.0,lopez obrador avienta friolera mentiras diarias. si asi miente trabajara gallo cantaria https://t.co/wa6qvqycxu,
4833,2020-11-20 18:18:14,1.3298515621943337e+18,1.2200068466034524e+18,"@GlodeJo07 Ya habían pronosticado los doctores de otros países que llegaríamos a 98000 mil pero se rebaso el Número y todo por estar protegido por otro pende&amp;%$ Amlo,que no escucha y no hace nada por el https://t.co/BZZbliI19T modo aguantar 4 años para sacarlo con todo y Morena",GDL,0,0,1.0,@glodejo07 habian pronosticado doctores paises llegariamos mil rebaso numero protegido pende&amp %$ amlo escucha hace https://t.co/bzzblii19t modo aguantar años sacarlo morena,
4834,2020-11-20 18:18:12,1.3298515534701814e+18,1251535045.0,AMLO really went from being awesome to an idiot pretty quickly. https://t.co/t34mUjY8eX,"Vienna, VA",0,0,1.0,amlo really went from being awesome to an idiot pretty quickly. https://t.co/t34mujy8ex,
4835,2020-11-20 18:18:12,1.3298515531849482e+18,1025745871.0,@latinus_us No quita nada que AMLO y MORENA ofrezca una disculpa por la actual destrucción de MEXICO...el pasado es pasado...importa el presente y lo que será nuestro futuro...,,0,0,1.0,@latinus_us quita amlo morena ofrezca disculpa actual destruccion mexico pasado pasado importa presente sera futuro,
4836,2020-11-14 22:49:26,1.327745484795089e+18,4303126212.0,"#Entérate Todo el poder al #Ejército. Militares entregan comida, despensas y serán único conducto para recibir y entregar donativos del extranjero para los damnificados de #Tabasco.
AMLO dice que los apoyos llegarán a las familias, sin intermediarios “para evitar corrupción” https://t.co/N5eOVZpdXv",México,0,0,2.0,#enterate poder #ejercito. militares entregan comida despensas seran unico conducto recibir entregar donativos extranjero damnificados #tabasco. amlo dice apoyos llegaran familias intermediarios evitar corrupcion https://t.co/n5eovzpdxv,
4837,2020-11-14 22:49:24,1.3277454764567552e+18,1.2736350420535583e+18,@JuanConnor18 Exacto. Que no viva la tortura que es la 4T,,0,0,1.0,@juanconnor18 exacto. viva tortura 4t,
4838,2020-11-14 22:49:18,1.3277454522598646e+18,1.0867101513928416e+18,"@Nigromante2018 @hecveral Te equivocas, en los videos de gente que no quiere usar cubrebocas mencionan que no lo usan porque el Presidente tampoco lo hace, Noroña no influye a nadie, AMLO si influye y comete ese error",,0,0,1.0,@nigromante2018 @hecveral equivocas videos gente quiere usar cubrebocas mencionan usan presidente tampoco hace noroña influye nadie amlo si influye comete error,
4839,2020-11-14 22:49:15,1.3277454380537692e+18,1.0754169027074744e+18,"amlo pide que se entreguen los criminales, videOgaray y exgobernadores nayaritas, porque sus policias no sirven para maldita la cosa",,0,0,1.0,amlo pide entreguen criminales videogaray exgobernadores nayaritas policias sirven maldita cosa,
4840,2020-11-14 22:49:13,1.327745428499075e+18,7.208043043287777e+17,@scherermar @A_ausdenRuthen @EstefaniaVeloz De la gente arrastrada está rodeado López Obrador,,0,0,1.0,@scherermar @a_ausdenruthen @estefaniaveloz gente arrastrada rodeado lopez obrador,
4841,2020-11-14 22:49:08,1.327745409977086e+18,9.750517982549032e+17,"Me encanta la solución de los #Chairos.... Que se pierdan 4.6 millones de empleos porque aun hay 35.4 millones... Cueros..
 Todavía no llegan los 2MIllones que prometió AMLO según esto... 🤦‍♂️🤦‍♂️🤦‍♂️ Neta... Las sumas no dan https://t.co/5z9ActyxUy","Monterrey, Nuevo León",0,0,1.0,encanta solucion #chairos pierdan 4.6 millones empleos aun 35.4 millones cueros todavia llegan 2millones prometio amlo segun 🤦‍♂️🤦‍♂️🤦‍♂️ neta sumas dan https://t.co/5z9actyxuy,
4842,2020-11-14 22:49:06,1.3277453986775736e+18,952365306.0,"De cualquier manera, la infiltración del narco en el gobierno de Quintana Roo debe ser investigada. Celebro actuar del gobernador de Quintana Roo por destituir a mandos de seguridad: AMLO https://t.co/P0rzCNUqqt a través de @regeneracionmx",,0,0,2.0,cualquier manera infiltracion narco gobierno quintana roo debe ser investigada. celebro actuar gobernador quintana roo destituir mandos seguridad: amlo https://t.co/p0rzcnuqqt traves @regeneracionmx,
4843,2020-11-14 22:49:02,1.3277453851845837e+18,1514158080.0,"@Ste_Mr Nadaaaaaa, realmente nada... Solo le puse esta imagen en la publicación donde felicitaba a Amlo por su cumple 🙄. https://t.co/zDx5rWTGsY",,0,0,2.0,@ste_mr nadaaaaaa realmente solo puse imagen publicacion felicitaba amlo cumple 🙄. https://t.co/zdx5rwtgsy,
4844,2020-11-14 22:49:00,1.327745375059411e+18,3244225430.0,AMLO recorre albergues por inundaciones en Tabasco; alerta sobre pronóstico de más lluvias https://t.co/Cr2Wbu7GMI,,0,0,2.0,amlo recorre albergues inundaciones tabasco alerta pronostico mas lluvias https://t.co/cr2wbu7gmi,
4845,2020-11-14 22:48:57,1.3277453626401997e+18,152307292.0,"@ClaudioXGG Cree q la gente es ignorante??
Solo le diré una cosa, los 3 anteriores q idolatra son unas RATAS Y AMLO NO 😌","Orizaba, Veracruz, Mexico",0,0,0.0,@claudioxgg cree gente ignorante solo dire cosa anteriores idolatra unas ratas amlo 😌,
4846,2020-11-14 22:48:52,1.3277453428053197e+18,8.797787994576323e+17,"@AntonioAttolini Muerte cerebral es la que tienes tu estupido lamebotas, se ve que tu vida ha sido cromarsela a tu papá amlo y no tienes idea de tener una empresa",,0,0,1.0,@antonioattolini muerte cerebral estupido lamebotas ve vida sido cromarsela papa amlo idea tener empresa,
4847,2020-11-14 22:48:51,1.327745336073466e+18,1.243260827194491e+18,@antorchaedomx El recorte presupuestal solo traerá carencias en obras y servicios además de que sus programas de la 4T no resolverán los problemas,,0,0,1.0,@antorchaedomx recorte presupuestal solo traera carencias obras servicios ademas programas 4t resolveran problemas,
4848,2020-11-14 22:48:47,1.3277453201099244e+18,1.2342494029083976e+18,@oriolmarti97 @mckaat el 4t https://t.co/laaIiNZApB,,0,0,2.0,@oriolmarti97 @mckaat 4t https://t.co/laaiinzapb,
4849,2020-11-14 22:48:42,1.3277453005393142e+18,3280264446.0,"@guberrocal @PiperThread @HLGatell Para la 4t solo importan sus 3 obras, santa Lucía, tren Maya y 2 bocas lo demás no le importa, eso me a quedado muy claro",,0,0,1.0,@guberrocal @piperthread @hlgatell 4t solo importan obras santa lucia tren maya bocas demas importa quedado claro,
4850,2020-11-14 22:48:39,1.3277452888203717e+18,2539681886.0,@minjagrowth Sencillo señor enano mental ¿cuál es el motivo por el que tenga que defenderla la esposa de López obrador?,,0,0,2.0,@minjagrowth sencillo señor enano mental motivo defenderla esposa lopez obrador,
4851,2020-11-14 22:48:36,1.327745275897799e+18,33543881.0,"El Presidente Andrés Manuel López Obrador ""tocó madera"" ante pronósticos de más lluvias por una tormenta, lo que afectaría otra vez a Tabasco #RegístrateGratis https://t.co/pF5dG1Q6Sf",Ciudad de México,0,1,2.0,presidente andres manuel lopez obrador toco madera pronosticos mas lluvias tormenta afectaria vez tabasco #registrategratis https://t.co/pf5dg1q6sf,
4852,2020-11-14 22:48:34,1.3277452670687846e+18,385746958.0,@CarlosMiranda_ @LordPeludito Por supuesto que es buena. Deben poner al descubierto lo nefasto de la 4T y tener buenos candidatos.,,0,0,1.0,@carlosmiranda_ @lordpeludito supuesto buena. deben poner descubierto nefasto 4t tener buenos candidatos.,
4853,2020-11-14 22:48:30,1.3277452513988526e+18,354030551.0,@JavierDuartedeO Si ud piensa que el kks lo va  ayudar permítame decirle que lo usará de chivo y lo va a hundir más . Amlo es un traidor y ud ya se quemo al ponerse de su lado  . https://t.co/LmW3QW2Q1X,,0,0,1.0,@javierduartedeo si ud piensa kks va ayudar permitame decirle usara chivo va hundir mas amlo traidor ud quemo ponerse lado https://t.co/lmw3qw2q1x,
4854,2020-11-14 22:48:26,1.3277452333632758e+18,159937773.0,@sopitas Muy sensible la 4T. No mueve un dedo por nada.,On the road,0,0,1.0,@sopitas sensible 4t. mueve dedo nada.,
4855,2020-11-14 22:48:18,1.327745200555438e+18,1.056700694055465e+18,"Gracias a la certidumbre de la 4T, FedEx anuncia inversión en México de más de 25 MDD – El gato político News https://t.co/F5ayUz1DXF","🗽BRONX , NEW YORK🗽",0,0,2.0,gracias certidumbre 4t fedex anuncia inversion mexico mas mdd gato politico news https://t.co/f5ayuz1dxf,
4856,2020-11-14 22:48:16,1.32774518936508e+18,1710403477.0,"@HuesosmJose @MissFernandaMex Lo mismo pensé, de los productores de la 4T llega con ustedes “la gente que lo perdió todo, lleva días sin comer y viviendo en el agua va y le aplaude al presidente c q le promete que habrá apoyos” 😂😂, la gente está bien caliente, le dices “habrá” y te contestan cuando cabron",,0,0,1.0,@huesosmjose @missfernandamex mismo pense productores 4t llega ustedes gente perdio lleva dias comer viviendo agua va aplaude presidente q promete habra apoyos 😂😂 gente bien caliente dices habra contestan cabron,
4857,2020-11-14 22:48:13,1.327745179349115e+18,122289415.0,@ClaudioXGG Vive en la dimensión 4T., Marte,0,0,1.0,@claudioxgg vive dimension 4t.,
4858,2020-11-14 22:48:09,1.3277451614477967e+18,104315704.0,"#Emergencia 🛑🇲🇽AMLO anuncia que la ayuda humanitaria a Estados afectados por lluvias está garantizada🛑🇲🇽
#MegaNoticiasTVC 
Para más contenido visita:
💻https://t.co/QNZgpmO6ZY  https://t.co/bCc05nSLkq",Ciudad de México,0,0,2.0,#emergencia 🛑🇲🇽amlo anuncia ayuda humanitaria afectados lluvias garantizada🛑🇲🇽 #meganoticiastvc mas contenido visita: 💻https://t.co/qnzgpmo6zy https://t.co/bcc05nslkq,
4859,2020-11-14 22:48:03,1.327745135216644e+18,57756036.0,"sigan votando por la mierda 4t cuatrera, para que se sigan burlando del pueblo... https://t.co/fU85RH8sLm","Morelia, Michoacán",0,0,1.0,sigan votando mierda 4t cuatrera sigan burlando pueblo https://t.co/fu85rh8slm,
4860,2020-11-14 22:48:01,1.3277451295834972e+18,322841015.0,@DonVocero Don pendejo se ha dado cuenta de verga... Es don carstens 4t el que se dio cuenta,,0,0,1.0,@donvocero don pendejo dado cuenta verga don carstens 4t dio cuenta,
4861,2020-11-14 22:48:01,1.3277451285601649e+18,135551708.0,@TheGreenHawkeye @MexiMost Cual video de la mañanera en palacio nacional (espacio cerrado) quieres que te muestre para que veas a Lopez sin cubrebocas...?,"Coahuila, Mexico",0,0,1.0,@thegreenhawkeye @meximost video mañanera palacio nacional espacio cerrado quieres muestre veas lopez cubrebocas,
4862,2020-11-14 22:47:58,1.327745115075584e+18,1.0467832563378136e+18,Miriam Andrés Manuel Carrasco cabo primavera mis muerto pa un año k tenía dinero https://t.co/kSXo56Y3fb,,0,0,3.0,miriam andres manuel carrasco cabo primavera muerto pa año tenia dinero https://t.co/ksxo56y3fb,
4863,2020-11-14 22:47:56,1.327745107219669e+18,1.279799936486343e+18,@lopezobrador_ Mexiquenses con amlo EDO de MEX nuestro presidente cuarta transformación,,0,0,2.0,@lopezobrador_ mexiquenses amlo edo mex presidente cuarta transformacion,
